Frequency H/V Low_err Upp_err Coherence
-8.27956989247 0.464969058087 0.321984297265 0.688633464507 0.336862501684
-8.26001955034 0.466700539643 0.318934093258 0.694373513761 0.336012348086
-8.24046920821 0.465423278157 0.318013762678 0.69039153441 0.340129318848
-8.22091886608 0.466944786188 0.31921623318 0.689641855557 0.343476685504
-8.20136852395 0.472900438914 0.319542460784 0.689728171442 0.343179937324
-8.18181818182 0.472155287145 0.318733314037 0.70156796954 0.34417886046
-8.16226783969 0.473280362314 0.318415555401 0.701427628183 0.344712876918
-8.14271749756 0.472198876888 0.318445956061 0.703391357386 0.346215794744
-8.12316715543 0.471335742813 0.315340516912 0.702229844656 0.348827622109
-8.10361681329 0.471148620887 0.309664422512 0.698224915869 0.351542209511
-8.08406647116 0.469872237281 0.305613302625 0.696374710316 0.352396124081
-8.06451612903 0.470260878937 0.30672171457 0.694526134105 0.353425371413
-8.0449657869 0.469446376725 0.307377571526 0.697846930627 0.354721979714
-8.02541544477 0.465782953771 0.308104463674 0.692012348834 0.356568950849
-8.00586510264 0.461215814241 0.302478516664 0.695465066232 0.357634256746
-7.98631476051 0.456974543285 0.303622581108 0.679192525704 0.358618098523
-7.96676441838 0.45608651897 0.302983151644 0.673199071037 0.361497388715
-7.94721407625 0.453387199143 0.295729797525 0.66636612587 0.364720371063
-7.92766373412 0.448606534333 0.294313124697 0.651928116516 0.366232454863
-7.90811339198 0.440229239908 0.290944300909 0.649117725424 0.368902167914
-7.88856304985 0.440515850581 0.288187400984 0.641600937645 0.372643978824
-7.86901270772 0.434233639155 0.283791450211 0.639139527101 0.375409393851
-7.84946236559 0.433601114708 0.283284643549 0.634602425649 0.379203289984
-7.82991202346 0.426902403187 0.281481851433 0.627992623022 0.381965909595
-7.81036168133 0.429536253324 0.281843549371 0.62423000118 0.385545232465
-7.7908113392 0.424416403629 0.277572416026 0.620198005536 0.387391636953
-7.77126099707 0.424423305339 0.274651700609 0.617332261683 0.390452851666
-7.75171065494 0.420297401205 0.272698082745 0.609427120858 0.394176049281
-7.73216031281 0.416372478534 0.272037080507 0.607352690151 0.399877560236
-7.71260997067 0.415500808983 0.270397274071 0.605749446294 0.402048204107
-7.69305962854 0.409477773463 0.269062448645 0.599058041635 0.40572706406
-7.67350928641 0.410066539709 0.268441490057 0.588066267273 0.411174632638
-7.65395894428 0.405612845309 0.26779855633 0.582640554108 0.413063131055
-7.63440860215 0.400835579322 0.26725247277 0.579372365464 0.416817638791
-7.61485826002 0.396951106112 0.268861675551 0.574365128654 0.421720038002
-7.59530791789 0.395770494926 0.267617100143 0.569752927018 0.426417031003
-7.57575757576 0.393078571254 0.265184857448 0.56908049916 0.429017419075
-7.55620723363 0.389519019566 0.264058246786 0.569161111458 0.432695464659
-7.5366568915 0.38884903075 0.260604327598 0.560770470871 0.436056181331
-7.51710654936 0.388321492784 0.26307986856 0.558150501949 0.441590833873
-7.49755620723 0.386730894944 0.261520779637 0.551764926732 0.447011616294
-7.4780058651 0.387775439747 0.255245902512 0.545225000677 0.449681657227
-7.45845552297 0.38329465531 0.252784016624 0.540167192182 0.45534588849
-7.43890518084 0.378523073677 0.250133095239 0.540839339191 0.459493146046
-7.41935483871 0.375332621433 0.250077414709 0.538253552326 0.462386995184
-7.39980449658 0.372748008029 0.252894421923 0.531627738176 0.466171345706
-7.38025415445 0.371453492086 0.249412793647 0.534684541749 0.471767831493
-7.36070381232 0.369538096212 0.247043416729 0.535095688898 0.475972235231
-7.34115347019 0.369990098987 0.246119251595 0.533838828861 0.479555762937
-7.32160312805 0.369469486169 0.244893767503 0.529779143188 0.486724810131
-7.30205278592 0.367781166955 0.243771493374 0.53388290334 0.493522052701
-7.28250244379 0.366552379853 0.243383992461 0.531120998624 0.496025445132
-7.26295210166 0.366914690156 0.24303995986 0.529528230323 0.49888598503
-7.24340175953 0.366349369527 0.243321532907 0.528830409464 0.503058546594
-7.2238514174 0.367091190423 0.246315584278 0.530389425013 0.506820388357
-7.20430107527 0.367350249451 0.247177634853 0.531281616705 0.511292630425
-7.18475073314 0.366034990569 0.24637088737 0.532296502922 0.51508148124
-7.16520039101 0.368437492446 0.246875632486 0.529104314203 0.520854777077
-7.14565004888 0.372986985576 0.247907164744 0.525976536448 0.52354619491
-7.12609970674 0.375232954515 0.250900336679 0.526602278953 0.525632976246
-7.10654936461 0.376517195395 0.253582802694 0.526933375462 0.528888033149
-7.08699902248 0.38386918375 0.254326506007 0.535433556567 0.534005632842
-7.06744868035 0.385960199595 0.256609132315 0.541700614269 0.537623118517
-7.04789833822 0.386921502663 0.258046503954 0.555226102085 0.53934965986
-7.02834799609 0.392584639451 0.260561082455 0.558965072554 0.53908750096
-7.00879765396 0.398835442775 0.27072430974 0.568186386592 0.54339163468
-6.98924731183 0.404478142795 0.276410125425 0.578857623838 0.543892504133
-6.9696969697 0.409625342363 0.278396964012 0.596212059183 0.544446728289
-6.95014662757 0.4226376974 0.283801135123 0.600959272019 0.545470409479
-6.93059628543 0.427575954008 0.282707405585 0.62104597838 0.545005031603
-6.9110459433 0.436350799823 0.291913329625 0.655468954676 0.546246970265
-6.89149560117 0.453420579465 0.300412699537 0.681091818386 0.546841332357
-6.87194525904 0.46215596726 0.299893105375 0.697559722453 0.54855722959
-6.85239491691 0.467293031177 0.305347307584 0.718723630226 0.547630507217
-6.83284457478 0.472079450687 0.308207954716 0.751674300991 0.546294858854
-6.81329423265 0.480137783305 0.312016649372 0.747088382651 0.545740730386
-6.79374389052 0.47938807801 0.302549921401 0.728726885072 0.543529502381
-6.77419354839 0.473299919033 0.305821278934 0.711128144099 0.542711977635
-6.75464320626 0.467820464709 0.301100423143 0.703361800057 0.542294076902
-6.73509286413 0.45467513458 0.300279750997 0.682175976097 0.542066161773
-6.71554252199 0.447349323806 0.298452482693 0.66752032676 0.539971462601
-6.69599217986 0.435940534799 0.29589630465 0.649202706312 0.539663646068
-6.67644183773 0.42671868974 0.291415202 0.627981373012 0.537127893118
-6.6568914956 0.416716060617 0.285890355121 0.61365081026 0.536332358361
-6.63734115347 0.411798368944 0.276635108651 0.600641277928 0.536109070076
-6.61779081134 0.407802797708 0.271148495851 0.58967895882 0.533746230257
-6.59824046921 0.399304056508 0.266236171339 0.5782919849 0.531786102303
-6.57869012708 0.394959084021 0.262949790904 0.565991349822 0.529782845821
-6.55913978495 0.38830476273 0.260229107802 0.554491114644 0.527439224459
-6.53958944282 0.383231501181 0.256744151093 0.556054735317 0.523235863087
-6.52003910068 0.378297528081 0.252234878961 0.543441973775 0.52366512318
-6.50048875855 0.373656603117 0.252790018208 0.533562383301 0.522952463165
-6.48093841642 0.372624274405 0.248565443073 0.527747136103 0.522122217721
-6.46138807429 0.36717005924 0.24858824128 0.519841410452 0.519265433192
-6.44183773216 0.36254977745 0.244967361335 0.521345678843 0.517107777084
-6.42228739003 0.364245790596 0.243138998483 0.517984936931 0.515775490212
-6.4027370479 0.364273214786 0.239820238579 0.516174728815 0.514027149074
-6.38318670577 0.361565911241 0.239729710431 0.509434069304 0.512299464982
-6.36363636364 0.361278571738 0.237476754289 0.505145058379 0.511330579038
-6.34408602151 0.357849929052 0.239049053912 0.498965722122 0.50869816113
-6.32453567937 0.352525204531 0.238987973481 0.499274198618 0.504590011436
-6.30498533724 0.353490496338 0.236107925231 0.499330820742 0.502788570805
-6.28543499511 0.353521779399 0.234076988475 0.495034552045 0.501938631895
-6.26588465298 0.350946362029 0.233805444399 0.496718564351 0.497194648657
-6.24633431085 0.348991987112 0.234223888346 0.493346609267 0.492926886308
-6.22678396872 0.348839087041 0.231118782745 0.48687574067 0.490671022475
-6.20723362659 0.349215547508 0.229411944967 0.486300481178 0.489129127633
-6.18768328446 0.349071961484 0.229873542365 0.484010476131 0.486462296277
-6.16813294233 0.347220838651 0.228793113127 0.486448760193 0.485292844926
-6.1485826002 0.349446939776 0.228076996421 0.488695313052 0.485171560705
-6.12903225806 0.350466906248 0.225707789153 0.48532454692 0.484060303514
-6.10948191593 0.349151902222 0.221586346577 0.485907216656 0.483390147938
-6.0899315738 0.351217083881 0.221099223375 0.488431902331 0.479987176387
-6.07038123167 0.348380419661 0.22107647292 0.488650926199 0.477980168495
-6.05083088954 0.347833480655 0.220168902391 0.489486265212 0.477287049632
-6.03128054741 0.348590940171 0.223199836958 0.493222537867 0.475249248552
-6.01173020528 0.349448664061 0.226133687412 0.495687358232 0.47757318796
-5.99217986315 0.351562773958 0.227664985767 0.50180866462 0.476978212983
-5.97262952102 0.350015882216 0.224946368829 0.499886962422 0.478320535453
-5.95307917889 0.350015369622 0.229686174025 0.505273500897 0.48099535421
-5.93352883675 0.349646115307 0.229289805397 0.508060949361 0.481822310526
-5.91397849462 0.349134390772 0.228512693625 0.510991651685 0.481567354432
-5.89442815249 0.345661448458 0.228349535092 0.513055838375 0.481694725606
-5.87487781036 0.347602856546 0.229837058831 0.518167644526 0.479900873871
-5.85532746823 0.348449832485 0.23088904621 0.519685205058 0.478067740659
-5.8357771261 0.350165312642 0.228699014158 0.52574446295 0.47978670896
-5.81622678397 0.351709793522 0.228987596244 0.532737697479 0.482803378707
-5.79667644184 0.348820661396 0.231188639546 0.534774945588 0.48391722426
-5.77712609971 0.350481088167 0.231581215073 0.540151736404 0.484705831929
-5.75757575758 0.351596899001 0.22801130159 0.545854747673 0.486243761295
-5.73802541544 0.358518990641 0.230321499656 0.545096990545 0.487358824436
-5.71847507331 0.361034965375 0.229051670002 0.546594419412 0.48851526603
-5.69892473118 0.365798548196 0.23130788867 0.551692496081 0.489448338109
-5.67937438905 0.368725566301 0.231972725062 0.549878947213 0.495004524781
-5.65982404692 0.371941551441 0.233559482675 0.547537391857 0.498221979442
-5.64027370479 0.377611003589 0.234923940643 0.557854612918 0.501292130392
-5.62072336266 0.379614638198 0.235750260439 0.564556799531 0.503329591649
-5.60117302053 0.380394453488 0.237585356976 0.570957049257 0.506407893079
-5.5816226784 0.381180749443 0.240952990191 0.575482895526 0.507832579873
-5.56207233627 0.385554671429 0.247019218822 0.573398567841 0.510065889059
-5.54252199413 0.389092850148 0.248840990838 0.579925623629 0.509667879308
-5.522971652 0.390104935825 0.256575805824 0.575620297149 0.50729793214
-5.50342130987 0.389471465706 0.260997550192 0.573989725048 0.505593859482
-5.48387096774 0.390439847143 0.262064601386 0.573637097471 0.508138778333
-5.46432062561 0.391420492494 0.261834913799 0.578965126165 0.510011408444
-5.44477028348 0.391883927074 0.261401818575 0.579247674773 0.513985877505
-5.42521994135 0.392941088376 0.264453372949 0.582736460798 0.513564969123
-5.40566959922 0.394577375736 0.263532743521 0.588945344144 0.514892672392
-5.38611925709 0.399802235797 0.263578374479 0.587612085714 0.51706270438
-5.36656891496 0.400176920112 0.265386026532 0.591240727312 0.523150165609
-5.34701857283 0.396778872874 0.265999725057 0.594929428838 0.52112495582
-5.32746823069 0.397002106262 0.267238857861 0.597739190772 0.520467971084
-5.30791788856 0.404024356351 0.269307387806 0.59999672805 0.520769058212
-5.28836754643 0.405981127524 0.272608535582 0.598674339248 0.517030007125
-5.2688172043 0.406864510484 0.274330616298 0.593735009594 0.517913846776
-5.24926686217 0.408368336531 0.273546473436 0.593452952315 0.515649171757
-5.22971652004 0.411642013411 0.274210174218 0.593093839707 0.516221330388
-5.21016617791 0.410406562515 0.274334441907 0.594428213206 0.515600220898
-5.19061583578 0.409917679913 0.272125239716 0.595309556042 0.512312755217
-5.17106549365 0.412586295688 0.271782938689 0.595828206774 0.512986012829
-5.15151515152 0.41624519399 0.272792433145 0.596449126242 0.510081538758
-5.13196480938 0.420552276414 0.274963517029 0.605260504798 0.505339904066
-5.11241446725 0.424237474456 0.273611433096 0.607976670476 0.501737466253
-5.09286412512 0.425940903699 0.268780444342 0.604930712004 0.497931313844
-5.07331378299 0.427015520426 0.272657010284 0.606175293552 0.494311602754
-5.05376344086 0.428685717736 0.274329062551 0.606777279467 0.49333030769
-5.03421309873 0.430229988177 0.275630015527 0.597089874024 0.489353686418
-5.0146627566 0.431132274394 0.279454350781 0.596760839728 0.486431162245
-4.99511241447 0.429965638221 0.283286627782 0.602169486172 0.481904326164
-4.97556207234 0.428766266649 0.2853953244 0.600469531317 0.477572891154
-4.95601173021 0.425390785269 0.288229765257 0.602899229722 0.472675806533
-4.93646138807 0.427541387549 0.283243176104 0.605544539891 0.469237981877
-4.91691104594 0.42880061594 0.287291364043 0.598275702556 0.465801174617
-4.89736070381 0.427413367781 0.2872236821 0.598270619581 0.461067250326
-4.87781036168 0.422649588173 0.291650004158 0.593865939351 0.456935863029
-4.85826001955 0.422996094273 0.292271516649 0.590240099062 0.45283604231
-4.83870967742 0.41641472668 0.283719305314 0.582051688951 0.450560083952
-4.81915933529 0.403522922638 0.278516479019 0.568277205921 0.448005010826
-4.79960899316 0.396022850054 0.272923863031 0.553308521164 0.447373334271
-4.78005865103 0.393525199463 0.265870144666 0.539989264011 0.441827780763
-4.7605083089 0.386420067052 0.260110670623 0.531994378001 0.438910340722
-4.74095796676 0.37438713215 0.249810480245 0.526261583187 0.433113381031
-4.72140762463 0.367824584365 0.242807369384 0.514254208459 0.429589236833
-4.7018572825 0.365548475261 0.235970236898 0.511560558679 0.426648152645
-4.68230694037 0.356918818455 0.237073943762 0.5017281646 0.424307550481
-4.66275659824 0.350958359673 0.230692168967 0.503733510254 0.421012487392
-4.64320625611 0.351994763947 0.231542634488 0.50063330438 0.416428851645
-4.62365591398 0.352412351769 0.230653018319 0.504832880005 0.41439662421
-4.60410557185 0.3465899161 0.22969951987 0.502752259732 0.408780676605
-4.58455522972 0.343723674723 0.227222917245 0.50198846177 0.405033331186
-4.56500488759 0.345574434646 0.225020729089 0.501832019201 0.40406675353
-4.54545454545 0.345442445792 0.224804642208 0.503970090384 0.400704317067
-4.52590420332 0.346593688271 0.225222107551 0.506449529698 0.396025093459
-4.50635386119 0.350845435477 0.22652099047 0.513159916597 0.392216027785
-4.48680351906 0.356667594238 0.226479306216 0.510738987725 0.390863021683
-4.46725317693 0.358400734728 0.226930371129 0.517097406458 0.388073159364
-4.4477028348 0.357966611883 0.227882330743 0.525903112256 0.383624078255
-4.42815249267 0.362108001706 0.227743196846 0.534743524033 0.381211357694
-4.40860215054 0.370639238214 0.231475506007 0.544261749897 0.375634436562
-4.38905180841 0.377163060766 0.233626632253 0.555501102785 0.373845483623
-4.36950146628 0.383040295177 0.232575877177 0.568158674337 0.370063101858
-4.34995112414 0.389797212266 0.238284105026 0.572929241792 0.365475533707
-4.33040078201 0.394936775585 0.240966204587 0.57966339962 0.361441542702
-4.31085043988 0.398543835147 0.247186027021 0.588734651337 0.355739523032
-4.29130009775 0.405525881205 0.250603614745 0.599403163347 0.353149217182
-4.27174975562 0.409920654343 0.253235742645 0.611309628624 0.350616177611
-4.25219941349 0.412850012798 0.255686186505 0.620013943794 0.347203104509
-4.23264907136 0.413336216777 0.262231258988 0.632992903119 0.343165009487
-4.21309872923 0.418164844731 0.265535624221 0.647425411117 0.340218653423
-4.1935483871 0.426284890676 0.267621405952 0.655392432542 0.337222643126
-4.17399804497 0.434904684323 0.270388421939 0.670669084618 0.33306056673
-4.15444770283 0.442309212609 0.278350492935 0.682624576098 0.329979275897
-4.1348973607 0.449837161589 0.28147933082 0.702477452625 0.327430256385
-4.11534701857 0.457743860901 0.292326242294 0.716960522224 0.32571545654
-4.09579667644 0.469129188658 0.294754841696 0.729376319066 0.323326249935
-4.07624633431 0.476085709546 0.298149344424 0.739116732984 0.319387712168
-4.05669599218 0.490008615041 0.302294870327 0.751711884392 0.316935160197
-4.03714565005 0.500127210781 0.309044140492 0.765845778181 0.312643615034
-4.01759530792 0.50850102536 0.312577036295 0.782930136545 0.311436254345
-3.99804496579 0.517185886862 0.3208992191 0.804176855423 0.308712496041
-3.97849462366 0.527861774598 0.327346555772 0.813078671798 0.304876850512
-3.95894428152 0.540997603194 0.333635500306 0.828536851002 0.302249244187
-3.93939393939 0.55173562148 0.345718558926 0.838797306482 0.299602749987
-3.91984359726 0.566142291366 0.350260791605 0.858657003738 0.295068060971
-3.90029325513 0.573827069835 0.359510626897 0.878027259893 0.294229394853
-3.880742913 0.592899541289 0.364105723013 0.897609591357 0.289560260167
-3.86119257087 0.609442122483 0.366090925771 0.923090171733 0.284980370747
-3.84164222874 0.626624844679 0.381514299021 0.943853086926 0.281399877663
-3.82209188661 0.638186987781 0.397859145672 0.970515209184 0.276389280724
-3.80254154448 0.658943867539 0.40779241192 1.00117266802 0.273694256813
-3.78299120235 0.678310484673 0.417715737114 1.02839118116 0.271762017162
-3.76344086022 0.684307803555 0.433591626411 1.06942405835 0.268090538508
-3.74389051808 0.709186362387 0.444180966205 1.11062580382 0.266708803704
-3.72434017595 0.738275417691 0.455720204636 1.15916760027 0.264282698399
-3.70478983382 0.765610910864 0.467066346779 1.19702643438 0.262209961715
-3.68523949169 0.789869545634 0.478061644867 1.2398248016 0.26091381038
-3.66568914956 0.816494801152 0.488725676842 1.29206937474 0.258287353315
-3.64613880743 0.847958304399 0.504498999412 1.34284145082 0.256895522902
-3.6265884653 0.870073461636 0.516467986253 1.3866837228 0.255633118106
-3.60703812317 0.898587322074 0.527222521866 1.45222105612 0.253879105224
-3.58748778104 0.927514744374 0.549068636342 1.50306152829 0.253279881531
-3.56793743891 0.961363826874 0.565706140955 1.58377754749 0.251973012431
-3.54838709677 0.99967995782 0.582260360944 1.63366597187 0.247258505938
-3.52883675464 1.03808068362 0.596444663878 1.6819173778 0.245900209206
-3.50928641251 1.07322474044 0.615243720576 1.75789089382 0.24412323328
-3.48973607038 1.12137848864 0.630787677491 1.82908959172 0.244500457119
-3.47018572825 1.1549794973 0.644196907318 1.91496138186 0.241429720005
-3.45063538612 1.19288987162 0.666101014546 1.98720020569 0.241469993396
-3.43108504399 1.25118125782 0.688378954648 2.03753147048 0.240446646737
-3.41153470186 1.28089255779 0.698719131587 2.10545560331 0.237725109296
-3.39198435973 1.31716722668 0.724092939014 2.1732405359 0.234889684596
-3.3724340176 1.35637570521 0.730845428306 2.25307279816 0.234521418568
-3.35288367546 1.38260687364 0.746613527785 2.27326326887 0.233956879506
-3.33333333333 1.40407443165 0.767896960713 2.37026054388 0.232920376747
-3.3137829912 1.4340693545 0.771218947055 2.44782112126 0.231641624375
-3.29423264907 1.44558901782 0.793208179387 2.44693260099 0.231165748021
-3.27468230694 1.44781744612 0.809895540391 2.45887729175 0.23052963757
-3.25513196481 1.46369996484 0.820423091295 2.49199765293 0.230928922359
-3.23558162268 1.46715419116 0.815651072361 2.53100581661 0.230779938779
-3.21603128055 1.48111335945 0.818427446404 2.53423966439 0.231363199514
-3.19648093842 1.48004205363 0.831045427635 2.56600436854 0.230259598805
-3.17693059629 1.47931478814 0.838063968348 2.48346382161 0.228955442101
-3.15738025415 1.48643324327 0.83226206373 2.45229589291 0.227581679853
-3.13782991202 1.50382213196 0.819016134524 2.48700921948 0.228975587679
-3.11827956989 1.48103766663 0.813412103322 2.51133516158 0.228841854398
-3.09872922776 1.47321995065 0.81814237569 2.50917709897 0.228530811408
-3.07917888563 1.45137460458 0.801863691402 2.49055479861 0.228827191277
-3.0596285435 1.44207267 0.794063068661 2.48838678197 0.227194967601
-3.04007820137 1.42155814684 0.797562562446 2.44316885012 0.226399070121
-3.02052785924 1.41329924134 0.794628453609 2.4354968147 0.227022602638
-3.00097751711 1.39710154646 0.781955068371 2.38529133632 0.225922352982
-2.98142717498 1.39531535072 0.770697604782 2.36125815096 0.225049152352
-2.96187683284 1.38136157116 0.783476959094 2.36480389712 0.225035473971
-2.94232649071 1.36804675715 0.774299871726 2.35204946491 0.226172207898
-2.92277614858 1.37263625194 0.781213603796 2.33483433951 0.225147068658
-2.90322580645 1.36903570042 0.764865442314 2.31371982102 0.225503562487
-2.88367546432 1.38593144613 0.763015244185 2.33734323337 0.226384525101
-2.86412512219 1.36764812292 0.758377367721 2.33686149537 0.225580737963
-2.84457478006 1.381383907 0.772530629059 2.35577020785 0.225773407061
-2.82502443793 1.39140364217 0.766861285405 2.32715725991 0.225376550578
-2.8054740958 1.41242174841 0.775082727472 2.35089715187 0.225321278073
-2.78592375367 1.42728356371 0.779758393094 2.35210963532 0.225541126102
-2.76637341153 1.42744071864 0.780098794326 2.35422900983 0.226684577965
-2.7468230694 1.44195019055 0.775231818364 2.381338187 0.225337825693
-2.72727272727 1.46003676256 0.789624612519 2.44465401833 0.226701594233
-2.70772238514 1.48176798995 0.79530813255 2.50522507301 0.227642323989
-2.68817204301 1.50898355779 0.803849169941 2.5519964495 0.228795254521
-2.66862170088 1.523892664 0.819593323215 2.61718401926 0.228317823084
-2.64907135875 1.56206101612 0.81958646197 2.63596048813 0.229273516179
-2.62952101662 1.59284539122 0.836923985405 2.69989324305 0.2281934523
-2.60997067449 1.62778688556 0.847255462943 2.7434855163 0.228304760281
-2.59042033236 1.63913402292 0.853434032722 2.82772807826 0.227434001075
-2.57086999022 1.65524938923 0.863159561305 2.91916437396 0.228447047637
-2.55131964809 1.67629563566 0.863804027416 3.02073395298 0.228624027124
-2.53176930596 1.69924229397 0.884045058445 3.03830180323 0.229101842602
-2.51221896383 1.74213792836 0.889636367072 3.1025976291 0.229245179293
-2.4926686217 1.75547210638 0.89472404052 3.16937540494 0.229963914335
-2.47311827957 1.79941368431 0.918415766746 3.28252865963 0.23031521022
-2.45356793744 1.79488929941 0.938526135817 3.3208693096 0.230690933034
